path,control_profile,apply_safety_filter_to_final_control,apply_safety_filter_to_nominal_trajectory,apply_safety_filter_to_samples,cost_from_obstacles_or_BRT,mppi_samples,mppi_horizon,mppi_temperature,mppi_angvel_control_noise_mean,mppi_angvel_control_noise_stddev,mppi_initial_control_is_mean,save_samples,episode_id,init_state,goal_state,goal_state_threshold,timestep,trial_max_duration,brt_filename,safety_filter_type,safety_filter_value_threshold,dynamics_name,state_dim,state_labels,control_dim,control_labels,dynamics_linvel,dynamics_angvel_min,dynamics_angvel_max,Phi_terminal_state_cost_weights,Q_running_state_cost_weights,action_cost_weights,crashed,goal_reached,time_elapsed,total_cost,terminal_state,control_compute_time_avg,control_compute_time_std,relative_cost
experiments_oct_1/exp_samples-0020_ep-000_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,25,5.0,0.0,8.0,False,True,0,"(3.37555, 3.482979, 2.604091)","(4.077618, -1.965385, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,2.3000000000000003,9155.12371,"(-5.02554041794566, 5.873893754598957, 1.9998512711146361)",False,False,
experiments_oct_1/exp_samples-0020_ep-000_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,25,5.0,0.0,8.0,False,True,0,"(3.37555, 3.482979, 2.604091)","(4.077618, -1.965385, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.92,42026.98828,"(-0.18214247666787353, 3.2546891091782997, -2.517884584090035)",False,False,
experiments_oct_1/exp_samples-0020_ep-000_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,25,5.0,0.0,8.0,False,True,0,"(3.37555, 3.482979, 2.604091)","(4.077618, -1.965385, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.74,10940.83192,"(4.047310369756286, -1.9700432486856854, 0.33114786860177725)",False,False,
experiments_oct_1/exp_samples-0020_ep-000_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,25,5.0,0.0,8.0,False,True,0,"(3.37555, 3.482979, 2.604091)","(4.077618, -1.965385, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.72,11025.86789,"(4.027780474996044, -1.9955782356488814, 0.07544398110658967)",False,False,
experiments_oct_1/exp_samples-0020_ep-000_control-4,Sample-safe MPPI (our method),True,False,True,obs,20,25,5.0,0.0,8.0,False,True,0,"(3.37555, 3.482979, 2.604091)","(4.077618, -1.965385, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,5.04,4406.89114,"(4.042641142145771, -1.9748302068548653, -0.031041293858414143)",False,False,
experiments_oct_1/exp_samples-0020_ep-001_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,25,5.0,0.0,8.0,False,True,1,"(-4.158205, -3.151707, -1.37235)","(1.307028, 3.911144, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,4.96,21771.41204,"(5.01643878027666, -0.28818224392827657, 1.3386955970466303)",False,False,
experiments_oct_1/exp_samples-0020_ep-001_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,25,5.0,0.0,8.0,False,True,1,"(-4.158205, -3.151707, -1.37235)","(1.307028, 3.911144, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,2.56,71837.63717,"(5.028142518959432, -5.062842470686901, 0.42781621388158886)",False,False,
experiments_oct_1/exp_samples-0020_ep-001_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,25,5.0,0.0,8.0,False,True,1,"(-4.158205, -3.151707, -1.37235)","(1.307028, 3.911144, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,25813.02505,"(2.16164018799916, -1.9668063516253753, 2.7037555495619117)",False,False,
experiments_oct_1/exp_samples-0020_ep-001_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,25,5.0,0.0,8.0,False,True,1,"(-4.158205, -3.151707, -1.37235)","(1.307028, 3.911144, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.32,7953.12094,"(1.3516395747679173, 3.948272086556213, -1.3681704518219715)",False,False,
experiments_oct_1/exp_samples-0020_ep-001_control-4,Sample-safe MPPI (our method),True,False,True,obs,20,25,5.0,0.0,8.0,False,True,1,"(-4.158205, -3.151707, -1.37235)","(1.307028, 3.911144, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.04,6314.53166,"(1.2131322081167986, 3.8990176807180856, 0.014053047820297149)",False,False,
experiments_oct_1/exp_samples-0020_ep-002_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,25,5.0,0.0,8.0,False,True,2,"(3.869456, -2.549634, 2.587896)","(-2.242927, -4.24007, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.98,2689.89822,"(-2.2481600952083327, -4.2928456771602885, 1.2776639000693315)",False,False,
experiments_oct_1/exp_samples-0020_ep-002_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,25,5.0,0.0,8.0,False,True,2,"(3.869456, -2.549634, 2.587896)","(-2.242927, -4.24007, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.76,6690.56073,"(-2.198058733738308, -4.233496124865294, -2.3922901718804117)",False,False,
experiments_oct_1/exp_samples-0020_ep-002_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,25,5.0,0.0,8.0,False,True,2,"(3.869456, -2.549634, 2.587896)","(-2.242927, -4.24007, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,12.94,17106.80191,"(-2.197955236914564, -4.20390161705383, -2.5123352564112107)",False,False,
experiments_oct_1/exp_samples-0020_ep-002_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,25,5.0,0.0,8.0,False,True,2,"(3.869456, -2.549634, 2.587896)","(-2.242927, -4.24007, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.76,6690.56073,"(-2.198058733738308, -4.233496124865294, -2.3922901718804117)",False,False,
experiments_oct_1/exp_samples-0020_ep-002_control-4,Sample-safe MPPI (our method),True,False,True,obs,20,25,5.0,0.0,8.0,False,True,2,"(3.869456, -2.549634, 2.587896)","(-2.242927, -4.24007, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,13733.73751,"(1.8958587283935275, -3.9485872042352197, 1.7591350953894125)",False,False,
experiments_oct_1/exp_samples-0020_ep-003_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,25,5.0,0.0,8.0,False,True,3,"(2.390616, -4.271834, -1.316366)","(0.891258, 4.024178, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,3.66,14903.82844,"(1.1376188826489544, 1.398484385215356, 2.051186761353529)",False,False,
experiments_oct_1/exp_samples-0020_ep-003_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,25,5.0,0.0,8.0,False,True,3,"(2.390616, -4.271834, -1.316366)","(0.891258, 4.024178, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.28,21276.95999,"(3.2720134006450445, -5.015379825188456, -0.6289598097034172)",False,False,
experiments_oct_1/exp_samples-0020_ep-003_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,25,5.0,0.0,8.0,False,True,3,"(2.390616, -4.271834, -1.316366)","(0.891258, 4.024178, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,27189.97118,"(-0.2747623684325628, 2.765535698123273, 2.5408437240663613)",False,False,
experiments_oct_1/exp_samples-0020_ep-003_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,25,5.0,0.0,8.0,False,True,3,"(2.390616, -4.271834, -1.316366)","(0.891258, 4.024178, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,31177.5473,"(-1.417932836269855, 1.063078888723683, -0.022997899779434228)",False,False,
experiments_oct_1/exp_samples-0020_ep-003_control-4,Sample-safe MPPI (our method),True,False,True,obs,20,25,5.0,0.0,8.0,False,True,3,"(2.390616, -4.271834, -1.316366)","(0.891258, 4.024178, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,6.88,8156.50611,"(0.8908120819962597, 3.9503430354716667, 3.0446042402064792)",False,False,
experiments_oct_1/exp_samples-0020_ep-004_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,25,5.0,0.0,8.0,False,True,4,"(3.963613, -2.22393, 2.41017)","(1.022783, 3.777856, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.1,279.86146,"(3.682028956291778, -1.8395596741502136, 2.1180287771307347)",False,False,
experiments_oct_1/exp_samples-0020_ep-004_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,25,5.0,0.0,8.0,False,True,4,"(3.963613, -2.22393, 2.41017)","(1.022783, 3.777856, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.1,40272.61819,"(3.6802763688559854, -1.8427244380498158, 1.9854331650140349)",False,False,
experiments_oct_1/exp_samples-0020_ep-004_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,25,5.0,0.0,8.0,False,True,4,"(3.963613, -2.22393, 2.41017)","(1.022783, 3.777856, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,23394.92304,"(1.4468774900675656, 0.3747097282776963, 1.5007664447410782)",False,False,
experiments_oct_1/exp_samples-0020_ep-004_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,25,5.0,0.0,8.0,False,True,4,"(3.963613, -2.22393, 2.41017)","(1.022783, 3.777856, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,10.46,12577.5945,"(0.9548843568373967, 3.7609051601329337, 0.10248244151076324)",False,False,
experiments_oct_1/exp_samples-0020_ep-004_control-4,Sample-safe MPPI (our method),True,False,True,obs,20,25,5.0,0.0,8.0,False,True,4,"(3.963613, -2.22393, 2.41017)","(1.022783, 3.777856, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,5.86,3952.1964,"(1.1139315513657264, 3.80110898348804, 2.991724360566706)",False,False,
experiments_oct_1/exp_samples-0020_ep-005_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,25,5.0,0.0,8.0,False,True,5,"(-0.289374, 4.259225, -2.712646)","(4.136811, -2.411029, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.58,6140.32955,"(-4.707128465654508, 0.8429751169674738, -0.9587753397880707)",False,False,
experiments_oct_1/exp_samples-0020_ep-005_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,25,5.0,0.0,8.0,False,True,5,"(-0.289374, 4.259225, -2.712646)","(4.136811, -2.411029, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.44,85559.48848,"(-5.053087360738611, 1.533877042797411, -2.5422235927177)",False,False,
experiments_oct_1/exp_samples-0020_ep-005_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,25,5.0,0.0,8.0,False,True,5,"(-0.289374, 4.259225, -2.712646)","(4.136811, -2.411029, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.8000000000000003,9250.78014,"(4.101532994453307, -2.3787969972289686, -0.02181000602957983)",False,False,
experiments_oct_1/exp_samples-0020_ep-005_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,25,5.0,0.0,8.0,False,True,5,"(-0.289374, 4.259225, -2.712646)","(4.136811, -2.411029, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.86,9703.95703,"(4.068365859355049, -2.4156016702658776, -0.18355127786639525)",False,False,
experiments_oct_1/exp_samples-0020_ep-005_control-4,Sample-safe MPPI (our method),True,False,True,obs,20,25,5.0,0.0,8.0,False,True,5,"(-0.289374, 4.259225, -2.712646)","(4.136811, -2.411029, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.14,6108.35122,"(4.113262478764356, -2.420223653076242, -0.1487064073605131)",False,False,
experiments_oct_1/exp_samples-0020_ep-006_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,25,5.0,0.0,8.0,False,True,6,"(3.905899, -2.177434, 0.887898)","(-2.122111, -4.203732, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.52,1501.42278,"(4.947765486857772, -0.3036504705744146, 1.2772364330888983)",False,False,
experiments_oct_1/exp_samples-0020_ep-006_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,25,5.0,0.0,8.0,False,True,6,"(3.905899, -2.177434, 0.887898)","(-2.122111, -4.203732, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.34,3252.99742,"(-2.070425197917823, -4.193408069666891, -2.1062063505126627)",False,False,
experiments_oct_1/exp_samples-0020_ep-006_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,25,5.0,0.0,8.0,False,True,6,"(3.905899, -2.177434, 0.887898)","(-2.122111, -4.203732, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.44,3506.78111,"(-2.0590978930503647, -4.191502339435563, -2.1235854741793214)",False,False,
experiments_oct_1/exp_samples-0020_ep-006_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,25,5.0,0.0,8.0,False,True,6,"(3.905899, -2.177434, 0.887898)","(-2.122111, -4.203732, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.34,3252.99742,"(-2.070425197917823, -4.193408069666891, -2.1062063505126627)",False,False,
experiments_oct_1/exp_samples-0020_ep-006_control-4,Sample-safe MPPI (our method),True,False,True,obs,20,25,5.0,0.0,8.0,False,True,6,"(3.905899, -2.177434, 0.887898)","(-2.122111, -4.203732, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.32,3051.61648,"(-2.0741679662540475, -4.191525549057273, -2.034169512679554)",False,False,
experiments_oct_1/exp_samples-0020_ep-007_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,25,5.0,0.0,8.0,False,True,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.6600000000000001,2665.14083,"(1.710625217529796, 2.351634299498739, 1.2557338890501537)",False,False,
experiments_oct_1/exp_samples-0020_ep-007_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,25,5.0,0.0,8.0,False,True,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,3.2,134225.79216,"(-5.001433710660111, 1.7838389315629384, 2.8986098883013414)",False,False,
experiments_oct_1/exp_samples-0020_ep-007_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,25,5.0,0.0,8.0,False,True,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,5.7,4585.091,"(1.025786299857683, 3.893180447975097, 2.7778603162555173)",False,False,
experiments_oct_1/exp_samples-0020_ep-007_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,25,5.0,0.0,8.0,False,True,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,25229.27832,"(4.070821781476218, -0.41237811436746524, 2.683127763203734)",False,False,
experiments_oct_1/exp_samples-0020_ep-007_control-4,Sample-safe MPPI (our method),True,False,True,obs,20,25,5.0,0.0,8.0,False,True,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.06,2973.41065,"(1.08166450604102, 4.000546628259072, -1.0425682975724069)",False,False,
experiments_oct_1/exp_samples-0020_ep-008_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,25,5.0,0.0,8.0,False,True,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,8.72,43355.23475,"(-1.3747365475055602, 5.037623642641884, -0.7919356883718707)",False,False,
experiments_oct_1/exp_samples-0020_ep-008_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,25,5.0,0.0,8.0,False,True,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.42,21511.18803,"(-0.12860501489534232, 5.01138531882588, 2.6000543688536926)",False,False,
experiments_oct_1/exp_samples-0020_ep-008_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,20,25,5.0,0.0,8.0,False,True,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,17783.6284,"(2.9531037562447495, -2.1609388780964336, 0.04635976875677361)",False,False,
experiments_oct_1/exp_samples-0020_ep-008_control-3,Filtered MPPI with BRT costs,True,False,False,brt,20,25,5.0,0.0,8.0,False,True,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,17769.19706,"(4.253332677021647, -1.5120501899583096, -1.6832488995810093)",False,False,
experiments_oct_1/exp_samples-0020_ep-008_control-4,Sample-safe MPPI (our method),True,False,True,obs,20,25,5.0,0.0,8.0,False,True,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.82,4874.92585,"(1.3128507674904035, -3.3722615147094586, -1.4514291703982725)",False,False,
experiments_oct_1/exp_samples-0020_ep-009_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,20,25,5.0,0.0,8.0,False,True,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,6.86,9066.09557,"(5.0032819098004655, -0.35003161487752305, 0.7585940613260629)",False,False,
experiments_oct_1/exp_samples-0020_ep-009_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,20,25,5.0,0.0,8.0,False,True,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.1,20328.08558,"(-0.19877241758613143, 3.198233948295325, -2.413058739399217)",False,False,
